label,text
1,"Vaahto Pulp & Paper , of Finnish Vaahto Group , has been awarded an order to renovate Finnish-Swedish forest industry company Stora Enso 's paperboard machine at the Ingerois Board Mill in Finland ."
1,That topped consensus forecasts for earnings of 0.21 euros a share .
1,"ST. PETERSBURG , Oct 14 ( PRIME-TASS ) -- Finnish tire producer Nokian Tyres plans to invest about 50 million euros in the expansion of its tire plant in the city of Vsevolozhsk in Russia 's Leningrad Region in 2011 , the company 's President Kim Gran told reporters Thursday ."
0,"have notified that as a result of the Company issuing 14,432,000 new shares in the directed offering , the joint holdings of Pequot has decreased below 1-10 to 9.63 % of total number of shares and votes in the Company ."
1,"Thereby , the company will expand its offering to North , Central and South America ."
1,"Exports accounted for 65.4 % of net sales , representing an all time record for the company ."
1,"According to Schmardin , Nordea will most likely try to win customers over from other pension fund providers ."
0,"ADPnews - Jul 17 , 2009 - Finland-based steel maker Rautaruukki Oyj Ruukki HEL : RTRKS said today it slipped to a net loss of EUR 184 million USD 259.7 m for the first half of 2009 from a net profit of EUR 2"
1,"The Finnish government announced Wednesday that it sold a 32 percent stake in chemicals and fertilizer group Kemira Oyj for (  x20ac ) 655.6 million ( $ 890US million ) , sending the company 's share price up 6 percent ."
1,"This new deal has strengthened the partnership from Telemig Celular and Tecnomen , which it has started since the beginning of Telemig 's prepaid operations ."
1,"Consolidated net sales increased 16 % to reach EUR74 .8 m , while operating profit amounted to EUR0 .9 m compared to a loss of EUR0 .7 m in the prior year period ."
0,"In addition , the company will reduce a maximum of ten jobs ."
1,"Tekla Structures BIM Building Information Modeling software is being developed according to a long-term plan of improved user experience , process , and functionality ."
1,"Operating profit was EUR 11.07 mn , up from EUR 8.65 mn ."
1,"Both operating profit and net sales for the three-month period increased , respectively from EUR15 .1 m and EUR131 .5 m , as compared to the corresponding period in 2005 ."
0,"The airline estimated that the cancellation of its flights due to the closure of European airspace , and the process of recommencing traffic , have caused a the company a loss of EUR20m , including the costs of stranded passengers ' accommodation ."
1,Revenue grew 1 percent to euro742 .2 million US$ 964 million from euro735 million .
1,"The airline has ordered nine Airbus A350-900 aircraft with deliveries from 2011 , and in doing so becomes the lead airline for the latest variant of Rolls-Royce Trent series engines , called the 1700 ."
0,"( ADP News ) - Jan 27 , 2009 - Finnish industrial machinery company Vaahto Group Ltd Oyj ( HEL : WAT1S ) said today that its subsidiary Vaahto Ltd would cut 15 jobs in Finland ."
0,Finnair 's total traffic decreased by 8.7 % in terms of revenue passenger kilometres .
0,It is a disappointment to see the plan folded .
1,The social plan negotiations were part of the three year turn-around program which is expected to ensure Salomon 's future competitiveness .
1,We are now in a position to pursue novel clinical candidates going forward . ''
1,"Shares of Standard Chartered ( STAN ) rose 1.2 % in the FTSE 100 , while Royal Bank of Scotland ( RBS ) shares rose 2 % and Barclays shares ( BARC ) ( BCS ) were up 1.7 % ."
0,"The contracts of the employees , 96 of whom are blue-collar workers , will be ended between March and August 2011 ."
1,10 February 2011 - Finnish media company Sanoma Oyj HEL : SAA1V said yesterday its 2010 net profit almost tripled to EUR297 .3 m from EUR107 .1 m for 2009 and announced a proposal for a raised payout .
1,"With the extension of the new contract for a further eight engines , the plant will now produce over 100 MW , it said ."
1,"For Telenor , the three and a half year contract is worth an estimated 12.6 m. YIT has chosen Telenor and Elisa as its principal suppliers of ICT solutions in Norway , Sweden , Denmark and Finland ."
0,"ADP News - Apr 22 , 2009 - Finnish business information systems developer Solteq Oyj HEL : STQ1V said today its net loss widened to EUR 189,000 USD 245,000 for the first quarter of 2009 from EUR 10,000 for the same peri"
0,Finnair believes the strike will cause it daily net losses in excess of EUR 2mn due to canceled reservations and passenger re-routing .
1,"Dubai Nokia has announced the launch of `` Comes with Music '' , its ground-breaking service which introduces a new way for people to enjoy music ."
0,The operating margin of Aker Yards Cruise & Ferries division went down from 8.3 % to 6.4 % in the first quarter of 2007 .
1,"In the second quarter of 2010 , the group 's pretax loss narrowed to EUR 400,000 from EUR 600,000 ."
1,"Finnish P+¦yry has been awarded an engineering contract by CFR , the national railway company of Romania ."
1,"In addition , Lehdentekijat Oy will start producing a new membership magazine , Viisas Raha ( Wise Money ) for the Association ."
1,"By implementing the software the Finnish Army aims to unify and improve its operations in these application areas , QPR Software stated ."
1,The operating profit for Grain Trading increased to EUR 2.0 mn from EUR 1.4 mn in 2005 .
0,The net sales of the whole fiscal year 2008 will be lower than in 2007 and operating profit is estimated to be negative .
1,The group 's 12-month operating profit grew 31 percent to 337.8 million euros .
0,Earnings per share EPS in 2005 decreased to EUR0 .66 from EUR1 .15 in 2004 .
1,Finnish KCI Konecranes has been awarded an order for four hot metal ladle cranes by Indian steel producer Bhushan Steel & Strips to be delivered in 2007 .
1,"Via the agreement , Ramirent will expand the range of equipment and services it delivers to Destia , Ramirent Finland 's managing director Kari Aulasmaa , said ."
1,Operating profit rose to 22.1 mln eur from 19.9 mln .
1,The 2015 target for net sales has been set at EUR 1bn and the target for return on investment at over 20 % .
1,"The fair value of the property portfolio doubled as a result of the Kapiteeli acquisition and totalled EUR 2,686.2 1,259.7 million ."
0,"TietoEnator was down 1.13 pct to 18.38 , extending recent lows after last week 's second-quarter report , dealers said ."
1,"In its financial report , published on Friday , SEB said its net profit soared to SEK6 .745 bn in 2010 from a year-earlier SEK1 .114 bn and proposed a 50 % dividend increase to SEK1 .50 per share ."
0,They will cover all Forest Industry 's units and employees in Finland and concern temporary and permanent lay-offs .
1,"Operating profit for the nine-month period increased from EUR3 .1 m and net sales increased from EUR61 .5 m , as compared to the corresponding period in 2007 ."
1,"`` The priority for 2009 was to strengthen the company 's balance sheet and increase cash flow , '' CEO Hannu Krook said ."
1,"Operating profit for the three-month period increased from EUR1 .2 m , while revenue increased from EUR20 .2 m , as compared to the corresponding period in 2005 ."
1,CDLI highlights the companies that provided the most comprehensive response to the Carbon Disclosure Project CDP information request .
1,Construction volumes meanwhile grow at a rate of 10-15 percent annually .
1,The diesel margin has remained high .
1,Clothing chain Sepp+Æl+Æ 's net sales increased by 7.0 % to EUR 30.8 mn .
0,As a result some 20 persons will no longer be needed .
1,`` The announced investment of the carmaker Hyundai for example sounds optimistically for us as of course new cars mean new tires . ''
0,"Dolce & Gabbana has asked the European Union to declare Marimekko Corporation 's `` Unikko '' floral pattern trademark invalid , in a continuing dispute between the two companies ."
1,"HELSINKI ( Thomson Financial ) - Kone said it has won four orders in Saudi Arabia , United Arab Emirates and Qatar worth 40 mln eur ."
1,"The company is now intensifying its smelter operations and increasing its annual production capacity to 230,000 tonnes of copper ."
1,"`` The new structure provides better communication , faster decision-making and cost savings , '' Proha said ."
0,Possible personnel reductions concern approximately 104 people .
1,The executive group will participate in the adjustments with a fixed-term 5 % salary cut .
1,Finnish fibers and plastic products maker Suominen Corporation said its net loss narrowed to 1.6 mln euro $ 2.0 mln in the first nine months of 2006 from 2.16 mln euro $ 2.7 mln in the same period of 2005 .
1,The fund at fair value will increase correspondingly .
1,"`` After a long , unprofitable period the Food Division posted a profitable result , which speaks of a healthier cost structure and a new approach in business operations , '' Rihko said ."
1,Finnish software developer Done Solutions Oyj said its net profit increased to 3.5 mln euro ( $ 4.6 mln ) in 2006 from 2.3 mln euro ( $ 3.0 mln ) in 2005 .
1,"I am looking forward to contribute to SRV 's success with my competence '' , says Taneli Hassinen ."
1,"( ADP News ) - Oct 1 , 2008 - Finnish consulting and engineering company Poyry Oyj ( OMX : POY1V ) said today it was awarded a EUR 5.2 million ( USD 7.4 m ) extension to their existing consultancy engineering contract with Venezuel"
